Id;downloaded_image_name;image_name;url;image type;hallucination type;l1;l2;l3
2171;image_2171;dodo_clean_and_empty_space_8e44f2ff-0253-435e-ad8d-caff0e4430c0.png;https://imagen-parti-images.s3.amazonaws.com/dodo_clean_and_empty_space_8e44f2ff-0253-435e-ad8d-caff0e4430c0.png;generated;visual challenge;indoor;indoor;indoor
2172;image_2172;Dallas535_several_jellyfish_pink_orange_yellow_fd60c657-25c4-424e-a6ce-5b4f719cf607.png;https://imagen-parti-images.s3.amazonaws.com/Dallas535_several_jellyfish_pink_orange_yellow_fd60c657-25c4-424e-a6ce-5b4f719cf607.png;generated;visual challenge;animals;animals;animals
2173;image_2173;Dallas535_several_jellyfish_pink_orange_yellow_fd60c657-25c4-424e-a6ce-5b4f719cf607.png;https://imagen-parti-images.s3.amazonaws.com/Dallas535_several_jellyfish_pink_orange_yellow_fd60c657-25c4-424e-a6ce-5b4f719cf607.png;generated;visual challenge;animals;animals;animals
2174;image_2174;Sequ3L_wide-angle-split-photography_of_a_ship_inside_of_a_bottl_4d406593-57bb-43e0-9d95-e648aedacf10.png;https://imagen-parti-images.s3.amazonaws.com/Sequ3L_wide-angle-split-photography_of_a_ship_inside_of_a_bottl_4d406593-57bb-43e0-9d95-e648aedacf10.png;generated;visual challenge;nature;vehicles;artifacts
2175;image_2175;Sequ3L_wide-angle-split-photography_of_a_ship_inside_of_a_bottl_4d406593-57bb-43e0-9d95-e648aedacf10.png;https://imagen-parti-images.s3.amazonaws.com/Sequ3L_wide-angle-split-photography_of_a_ship_inside_of_a_bottl_4d406593-57bb-43e0-9d95-e648aedacf10.png;generated;visual challenge;nature;vehicles;artifacts
2176;image_2176;Jef_the_Iron_Giant_in_the_style_of_Wes_Anderson_32ce24ef-c2aa-4f8f-998f-501f69059a69.png;https://imagen-parti-images.s3.amazonaws.com/Jef_the_Iron_Giant_in_the_style_of_Wes_Anderson_32ce24ef-c2aa-4f8f-998f-501f69059a69.png;generated;visual challenge;artifacts;people;nature
2177;image_2177;Jef_the_Iron_Giant_in_the_style_of_Wes_Anderson_32ce24ef-c2aa-4f8f-998f-501f69059a69.png;https://imagen-parti-images.s3.amazonaws.com/Jef_the_Iron_Giant_in_the_style_of_Wes_Anderson_32ce24ef-c2aa-4f8f-998f-501f69059a69.png;generated;visual challenge;artifacts;people;nature
2178;image_2178;ArtyfartyAi_beautiful_woman_and_giant_lemon_lemon_dresslemon_ha_4d6b55fb-b0a8-4653-bb4f-4e3c384155b6.png;https://imagen-parti-images.s3.amazonaws.com/ArtyfartyAi_beautiful_woman_and_giant_lemon_lemon_dresslemon_ha_4d6b55fb-b0a8-4653-bb4f-4e3c384155b6.png;generated;visual challenge;people;nature;body
2179;image_2179;emma_haven_joyous_Christmas_celebrations_four_children_sitting__db16d894-0f33-4b9c-8d79-dad60c90ed31.png;https://imagen-parti-images.s3.amazonaws.com/emma_haven_joyous_Christmas_celebrations_four_children_sitting__db16d894-0f33-4b9c-8d79-dad60c90ed31.png;generated;visual challenge;people;food;indoor
2180;image_2180;emma_haven_joyous_Christmas_celebrations_four_children_sitting__db16d894-0f33-4b9c-8d79-dad60c90ed31.png;https://imagen-parti-images.s3.amazonaws.com/emma_haven_joyous_Christmas_celebrations_four_children_sitting__db16d894-0f33-4b9c-8d79-dad60c90ed31.png;generated;visual challenge;people;food;indoor
2181;image_2181;blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;https://imagen-parti-images.s3.amazonaws.com/blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;generated;insufficient context;people;construction;plants
2182;image_2182;blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;https://imagen-parti-images.s3.amazonaws.com/blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;generated;visual challenge;people;construction;plants
2183;image_2183;blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;https://imagen-parti-images.s3.amazonaws.com/blackdog000_a_portrait_of_person_sitting_on_the_steps_of_a_brow_8b97e96f-a9ff-4f99-a9cf-606ba537cb7b.png;generated;visual challenge;people;construction;plants
2184;image_2184;Hotdogface_photorealistic_photo_of_a_photo_taking_a_photo_with__ab05112b-2f06-4cd7-8f36-0d357865646f.png;https://imagen-parti-images.s3.amazonaws.com/Hotdogface_photorealistic_photo_of_a_photo_taking_a_photo_with__ab05112b-2f06-4cd7-8f36-0d357865646f.png;generated;visual challenge;people;people;artifacts
2185;image_2185;Hotdogface_photorealistic_photo_of_a_photo_taking_a_photo_with__ab05112b-2f06-4cd7-8f36-0d357865646f.png;https://imagen-parti-images.s3.amazonaws.com/Hotdogface_photorealistic_photo_of_a_photo_taking_a_photo_with__ab05112b-2f06-4cd7-8f36-0d357865646f.png;generated;visual challenge;people;people;artifacts
2186;image_2186;maccccc_statue_of_liberty_with_her_skin_melting_off_to_reveal_a_52fd422a-b4e5-46a9-8af3-9c33c42241a2.png;https://imagen-parti-images.s3.amazonaws.com/maccccc_statue_of_liberty_with_her_skin_melting_off_to_reveal_a_52fd422a-b4e5-46a9-8af3-9c33c42241a2.png;generated;visual challenge;construction;construction;construction
2187;image_2187;maccccc_statue_of_liberty_with_her_skin_melting_off_to_reveal_a_52fd422a-b4e5-46a9-8af3-9c33c42241a2.png;https://imagen-parti-images.s3.amazonaws.com/maccccc_statue_of_liberty_with_her_skin_melting_off_to_reveal_a_52fd422a-b4e5-46a9-8af3-9c33c42241a2.png;generated;visual challenge;construction;construction;construction
2188;image_2188;XN_ultra_sharp_knolling_photography_broken_audio_cassette_cyan__36fd027a-159a-4d7c-8fbc-ec6a98adeeb4.png;https://imagen-parti-images.s3.amazonaws.com/XN_ultra_sharp_knolling_photography_broken_audio_cassette_cyan__36fd027a-159a-4d7c-8fbc-ec6a98adeeb4.png;generated;visual challenge;appliences;artifacts;artifacts
2189;image_2189;XN_ultra_sharp_knolling_photography_broken_audio_cassette_cyan__36fd027a-159a-4d7c-8fbc-ec6a98adeeb4.png;https://imagen-parti-images.s3.amazonaws.com/XN_ultra_sharp_knolling_photography_broken_audio_cassette_cyan__36fd027a-159a-4d7c-8fbc-ec6a98adeeb4.png;generated;visual challenge;appliences;artifacts;artifacts
2190;image_2190;Syiavri_iron_giant_woodblock_by_James_Jean_and_studio_ghibli_an_7d35a6cf-f2ee-4b4a-94f9-2a68ae94ab27.png;https://imagen-parti-images.s3.amazonaws.com/Syiavri_iron_giant_woodblock_by_James_Jean_and_studio_ghibli_an_7d35a6cf-f2ee-4b4a-94f9-2a68ae94ab27.png;generated;visual challenge;artifacts;nature;people
2191;image_2191;Cyber_battletoad_cars_pixel_art_16bit_2d_for_game_developer_b7bf1d7f-79e0-49b8-a62b-719d59c67db9.png;https://imagen-parti-images.s3.amazonaws.com/Cyber_battletoad_cars_pixel_art_16bit_2d_for_game_developer_b7bf1d7f-79e0-49b8-a62b-719d59c67db9.png;generated;visual challenge;vehicles;vehicles;vehicles
2192;image_2192;Cyber_battletoad_cars_pixel_art_16bit_2d_for_game_developer_b7bf1d7f-79e0-49b8-a62b-719d59c67db9.png;https://imagen-parti-images.s3.amazonaws.com/Cyber_battletoad_cars_pixel_art_16bit_2d_for_game_developer_b7bf1d7f-79e0-49b8-a62b-719d59c67db9.png;generated;visual challenge;vehicles;vehicles;vehicles
2193;image_2193;VHS_standing_full_body_analog_color_photograph_of_emily_in_pari_fa461eeb-3ba5-4536-8cea-faf9a306c044.png;https://imagen-parti-images.s3.amazonaws.com/VHS_standing_full_body_analog_color_photograph_of_emily_in_pari_fa461eeb-3ba5-4536-8cea-faf9a306c044.png;generated;visual challenge;people;construction;vehicles
2194;image_2194;BillieRuben_flat_simple_circle_icon_graphic_novel_vector_of_a_g_fd6ba769-876b-4ec6-85bb-c500a395050f.png;https://imagen-parti-images.s3.amazonaws.com/BillieRuben_flat_simple_circle_icon_graphic_novel_vector_of_a_g_fd6ba769-876b-4ec6-85bb-c500a395050f.png;generated;visual challenge;animals;nature;nature
2195;image_2195;BillieRuben_flat_simple_circle_icon_graphic_novel_vector_of_a_g_fd6ba769-876b-4ec6-85bb-c500a395050f.png;https://imagen-parti-images.s3.amazonaws.com/BillieRuben_flat_simple_circle_icon_graphic_novel_vector_of_a_g_fd6ba769-876b-4ec6-85bb-c500a395050f.png;generated;visual challenge;animals;nature;nature
2196;image_2196;IRusu_Retro_Surf_vintage_travel_poster_beach_surfers_67fa76a5-61b2-4806-9ed9-e9df4f01c834.png;https://imagen-parti-images.s3.amazonaws.com/IRusu_Retro_Surf_vintage_travel_poster_beach_surfers_67fa76a5-61b2-4806-9ed9-e9df4f01c834.png;generated;visual challenge;nature;plants;artifacts
2197;image_2197;IRusu_Retro_Surf_vintage_travel_poster_beach_surfers_67fa76a5-61b2-4806-9ed9-e9df4f01c834.png;https://imagen-parti-images.s3.amazonaws.com/IRusu_Retro_Surf_vintage_travel_poster_beach_surfers_67fa76a5-61b2-4806-9ed9-e9df4f01c834.png;generated;visual challenge;nature;plants;artifacts
2198;image_2198;PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;https://imagen-parti-images.s3.amazonaws.com/PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;generated;visual challenge;vehicles;vehicles;vehicles
2199;image_2199;PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;https://imagen-parti-images.s3.amazonaws.com/PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;generated;visual challenge;vehicles;vehicles;vehicles
2200;image_2200;MonsieurLHomm_fashionable_portrait_of_woman_in_red_ghost_dress__1dd2e367-95b2-412f-8081-35431e6ca9a2.png;https://imagen-parti-images.s3.amazonaws.com/MonsieurLHomm_fashionable_portrait_of_woman_in_red_ghost_dress__1dd2e367-95b2-412f-8081-35431e6ca9a2.png;generated;visual challenge;people;people;people
2201;image_2201;MonsieurLHomm_fashionable_portrait_of_woman_in_red_ghost_dress__1dd2e367-95b2-412f-8081-35431e6ca9a2.png;https://imagen-parti-images.s3.amazonaws.com/MonsieurLHomm_fashionable_portrait_of_woman_in_red_ghost_dress__1dd2e367-95b2-412f-8081-35431e6ca9a2.png;generated;visual challenge;people;people;people
2202;image_2202;700x100_white_space_room_5934fdb7-8eeb-4214-80b5-d3c06cfb88c5.png;https://imagen-parti-images.s3.amazonaws.com/700x100_white_space_room_5934fdb7-8eeb-4214-80b5-d3c06cfb88c5.png;generated;visual challenge;indoor;artifacts;indoor
2203;image_2203;700x100_white_space_room_5934fdb7-8eeb-4214-80b5-d3c06cfb88c5.png;https://imagen-parti-images.s3.amazonaws.com/700x100_white_space_room_5934fdb7-8eeb-4214-80b5-d3c06cfb88c5.png;generated;visual challenge;indoor;artifacts;indoor
2204;image_2204;Groucho_1950s_retro_futuristic_sci-fi_pulp_art_hot_space_to_the_f1f6b695-6959-4814-96f5-09d710480f10.png;https://imagen-parti-images.s3.amazonaws.com/Groucho_1950s_retro_futuristic_sci-fi_pulp_art_hot_space_to_the_f1f6b695-6959-4814-96f5-09d710480f10.png;generated;visual challenge;artifacts;artifacts;construction
2205;image_2205;Groucho_1950s_retro_futuristic_sci-fi_pulp_art_hot_space_to_the_f1f6b695-6959-4814-96f5-09d710480f10.png;https://imagen-parti-images.s3.amazonaws.com/Groucho_1950s_retro_futuristic_sci-fi_pulp_art_hot_space_to_the_f1f6b695-6959-4814-96f5-09d710480f10.png;generated;visual challenge;artifacts;artifacts;construction
2206;image_2206;prikhodkop_clowns_optimize_froth_flotation_ore_refining_factory_4b2ce8ce-5756-4597-b3ce-16909a0f591e.png;https://imagen-parti-images.s3.amazonaws.com/prikhodkop_clowns_optimize_froth_flotation_ore_refining_factory_4b2ce8ce-5756-4597-b3ce-16909a0f591e.png;generated;visual challenge;people;people;construction
2207;image_2207;Epicode_a_fashion_shoot_on_saturn_hard_light_volumetric_hyperre_ba07f6bf-336a-4427-a2a8-ce0e876d53e5 (1).png;https://imagen-parti-images.s3.amazonaws.com/Epicode_a_fashion_shoot_on_saturn_hard_light_volumetric_hyperre_ba07f6bf-336a-4427-a2a8-ce0e876d53e5%20(1).png;generated;visual challenge;people;people;people
2208;image_2208;Epicode_a_fashion_shoot_on_saturn_hard_light_volumetric_hyperre_ba07f6bf-336a-4427-a2a8-ce0e876d53e5 (1).png;https://imagen-parti-images.s3.amazonaws.com/Epicode_a_fashion_shoot_on_saturn_hard_light_volumetric_hyperre_ba07f6bf-336a-4427-a2a8-ce0e876d53e5%20(1).png;generated;visual challenge;people;people;people
2209;image_2209;P._C._I._gotham_skyline_at_night_in_a_60s_travel_poster_33efeae4-cf35-4d06-b248-1dab2a97c858.png;https://imagen-parti-images.s3.amazonaws.com/P._C._I._gotham_skyline_at_night_in_a_60s_travel_poster_33efeae4-cf35-4d06-b248-1dab2a97c858.png;generated;visual challenge;construction;vehicles;artifacts
2210;image_2210;P._C._I._gotham_skyline_at_night_in_a_60s_travel_poster_33efeae4-cf35-4d06-b248-1dab2a97c858.png;https://imagen-parti-images.s3.amazonaws.com/P._C._I._gotham_skyline_at_night_in_a_60s_travel_poster_33efeae4-cf35-4d06-b248-1dab2a97c858.png;generated;visual challenge;construction;vehicles;artifacts
2211;image_2211;Myelo_soft_pose_lying_on_a_bed_0b1fb839-71bd-49d6-85a1-6f09f180d598.png;https://imagen-parti-images.s3.amazonaws.com/Myelo_soft_pose_lying_on_a_bed_0b1fb839-71bd-49d6-85a1-6f09f180d598.png;generated;visual challenge;people;people;people
2212;image_2212;Myelo_soft_pose_lying_on_a_bed_0b1fb839-71bd-49d6-85a1-6f09f180d598.png;https://imagen-parti-images.s3.amazonaws.com/Myelo_soft_pose_lying_on_a_bed_0b1fb839-71bd-49d6-85a1-6f09f180d598.png;generated;visual challenge;people;people;people
2213;image_2213;crazyskunk_a_white_minimalist_room_641aa021-f54f-4c88-b7fc-dd48dcbd26b2.png;https://imagen-parti-images.s3.amazonaws.com/crazyskunk_a_white_minimalist_room_641aa021-f54f-4c88-b7fc-dd48dcbd26b2.png;generated;visual challenge;indoor;indoor;indoor
2214;image_2214;crazyskunk_a_white_minimalist_room_641aa021-f54f-4c88-b7fc-dd48dcbd26b2.png;https://imagen-parti-images.s3.amazonaws.com/crazyskunk_a_white_minimalist_room_641aa021-f54f-4c88-b7fc-dd48dcbd26b2.png;generated;visual challenge;indoor;indoor;indoor
2215;image_2215;Cosmoleon_tron_samurai_walking_away_towards_sunset_classic_west_bdfa9a4b-076f-46d9-a0ab-effc6930dcaa.png;https://imagen-parti-images.s3.amazonaws.com/Cosmoleon_tron_samurai_walking_away_towards_sunset_classic_west_bdfa9a4b-076f-46d9-a0ab-effc6930dcaa.png;generated;visual challenge;people;nature;artifacts
2216;image_2216;Cosmoleon_tron_samurai_walking_away_towards_sunset_classic_west_bdfa9a4b-076f-46d9-a0ab-effc6930dcaa.png;https://imagen-parti-images.s3.amazonaws.com/Cosmoleon_tron_samurai_walking_away_towards_sunset_classic_west_bdfa9a4b-076f-46d9-a0ab-effc6930dcaa.png;generated;visual challenge;people;nature;artifacts
2217;image_2217;G2_silhouette_of_a_warrior_falling_into_a_pit_rpg_d01525bc-9721-43f9-b95f-2d902b1707d6.png;https://imagen-parti-images.s3.amazonaws.com/G2_silhouette_of_a_warrior_falling_into_a_pit_rpg_d01525bc-9721-43f9-b95f-2d902b1707d6.png;generated;visual challenge;people;body;nature
2218;image_2218;G2_silhouette_of_a_warrior_falling_into_a_pit_rpg_d01525bc-9721-43f9-b95f-2d902b1707d6.png;https://imagen-parti-images.s3.amazonaws.com/G2_silhouette_of_a_warrior_falling_into_a_pit_rpg_d01525bc-9721-43f9-b95f-2d902b1707d6.png;generated;visual challenge;people;body;nature
2219;image_2219;m0us316_A_group_of_male_Japanese_medieval_samurai_soldiers_hudd_40588584-83fd-4738-9866-73cc70374b2a.png;https://imagen-parti-images.s3.amazonaws.com/m0us316_A_group_of_male_Japanese_medieval_samurai_soldiers_hudd_40588584-83fd-4738-9866-73cc70374b2a.png;generated;visual challenge;people;people;people
2220;image_2220;jinje_2012_an_astronaut_sitting_on_down_on_a_yellow_flower_in_u_c594e0ec-5566-43bb-9d71-ddef2d9ac995.png;https://imagen-parti-images.s3.amazonaws.com/jinje_2012_an_astronaut_sitting_on_down_on_a_yellow_flower_in_u_c594e0ec-5566-43bb-9d71-ddef2d9ac995.png;generated;visual challenge;people;plants;nature
2221;image_2221;KAMI_Double_exposure_of_a_anime_girl_and_a_city_8bf29239-cdcd-4a74-8451-8a79bed055ee.png;https://imagen-parti-images.s3.amazonaws.com/KAMI_Double_exposure_of_a_anime_girl_and_a_city_8bf29239-cdcd-4a74-8451-8a79bed055ee.png;generated;visual challenge;people;construction;people
2222;image_2222;NuskulArt_an_abstract_geometric_scene_captured_in_a_logical_pre_95d19f50-4ab0-44ef-abbd-49e5bdef79a5.png;https://imagen-parti-images.s3.amazonaws.com/NuskulArt_an_abstract_geometric_scene_captured_in_a_logical_pre_95d19f50-4ab0-44ef-abbd-49e5bdef79a5.png;generated;visual challenge;people;people;people
2223;image_2223;roboprof_Statue_of_Liberty_halfway_under_water_9de10308-0df1-486e-9127-6f37b7b2cbf6.png;https://imagen-parti-images.s3.amazonaws.com/roboprof_Statue_of_Liberty_halfway_under_water_9de10308-0df1-486e-9127-6f37b7b2cbf6.png;generated;visual challenge;construction;construction;nature
2224;image_2224;roboprof_Statue_of_Liberty_halfway_under_water_9de10308-0df1-486e-9127-6f37b7b2cbf6.png;https://imagen-parti-images.s3.amazonaws.com/roboprof_Statue_of_Liberty_halfway_under_water_9de10308-0df1-486e-9127-6f37b7b2cbf6.png;generated;visual challenge;construction;construction;nature
2225;image_2225;Ulyes_lofi_hip_hop_beats_to_study_to_be7c6fc3-2138-4d9b-aada-b502ec8fea66.png;https://imagen-parti-images.s3.amazonaws.com/Ulyes_lofi_hip_hop_beats_to_study_to_be7c6fc3-2138-4d9b-aada-b502ec8fea66.png;generated;visual challenge;people;appliences;indoor
2226;image_2226;Ulyes_lofi_hip_hop_beats_to_study_to_be7c6fc3-2138-4d9b-aada-b502ec8fea66.png;https://imagen-parti-images.s3.amazonaws.com/Ulyes_lofi_hip_hop_beats_to_study_to_be7c6fc3-2138-4d9b-aada-b502ec8fea66.png;generated;visual challenge;people;appliences;indoor
2227;image_2227;AnneFrank_Trailer_Park_Daze__in_the_style_of_James_Tanguay_Tim__892fd255-6fed-4c95-8eb4-be3dc71644f3.png;https://imagen-parti-images.s3.amazonaws.com/AnneFrank_Trailer_Park_Daze__in_the_style_of_James_Tanguay_Tim__892fd255-6fed-4c95-8eb4-be3dc71644f3.png;generated;visual challenge;vehicles;artifacts;accessories 
2228;image_2228;AnneFrank_Trailer_Park_Daze__in_the_style_of_James_Tanguay_Tim__892fd255-6fed-4c95-8eb4-be3dc71644f3.png;https://imagen-parti-images.s3.amazonaws.com/AnneFrank_Trailer_Park_Daze__in_the_style_of_James_Tanguay_Tim__892fd255-6fed-4c95-8eb4-be3dc71644f3.png;generated;visual challenge;vehicles;artifacts;accessories 
2229;image_2229;GANZGUNZ_figure_silver_shark_in_sea_cinematic_shot__photos_take_9019a774-581d-4bc7-bfe0-f3ed92518498.png;https://imagen-parti-images.s3.amazonaws.com/GANZGUNZ_figure_silver_shark_in_sea_cinematic_shot__photos_take_9019a774-581d-4bc7-bfe0-f3ed92518498.png;generated;visual challenge;animals;appliences;nature
2230;image_2230;GANZGUNZ_figure_silver_shark_in_sea_cinematic_shot__photos_take_9019a774-581d-4bc7-bfe0-f3ed92518498.png;https://imagen-parti-images.s3.amazonaws.com/GANZGUNZ_figure_silver_shark_in_sea_cinematic_shot__photos_take_9019a774-581d-4bc7-bfe0-f3ed92518498.png;generated;visual challenge;animals;appliences;nature
2231;image_2231;Tomba_a_sunrise_as_background_and_in_front_of_it_a_black_person_cf9826d8-d758-45c3-961f-f34dbde5c543.png;https://imagen-parti-images.s3.amazonaws.com/Tomba_a_sunrise_as_background_and_in_front_of_it_a_black_person_cf9826d8-d758-45c3-961f-f34dbde5c543.png;generated;visual challenge;people;artifacts;nature
2232;image_2232;Tomba_a_sunrise_as_background_and_in_front_of_it_a_black_person_cf9826d8-d758-45c3-961f-f34dbde5c543.png;https://imagen-parti-images.s3.amazonaws.com/Tomba_a_sunrise_as_background_and_in_front_of_it_a_black_person_cf9826d8-d758-45c3-961f-f34dbde5c543.png;generated;visual challenge;people;artifacts;nature
2233;image_2233;Sota_Statue_of_liberty_crying_with_her_hands_covering_her_face__9604ee59-d6d9-4ccb-aff9-d0c1746a2ea0.png;https://imagen-parti-images.s3.amazonaws.com/Sota_Statue_of_liberty_crying_with_her_hands_covering_her_face__9604ee59-d6d9-4ccb-aff9-d0c1746a2ea0.png;generated;visual challenge;construction;construction;construction
